id,maker_id,name,ruby
2352,3674,血しぶき堂,ちしぶきどう
2353,4339,CHIJO,ちじょ
2354,4297,恥辱電車,ちじょくでんしゃ
2355,4165,痴女専門,ちじょせんもん
2356,5552,痴女ヘブン,ちじょへぶん
2357,6476,Chi-Chi,ちち
2358,3088,乳感,ちちかん
2359,5007,乳心企画,ちちごころきかく
2360,300210,乳と母/エマニエル,ちちとははえまにえる
2361,3684,乳の会,ちちのかい
2362,5203,乳マニア,ちちまにあ
2363,5377,ちっち,ちっち
2364,4170,膣内精子,ちつないせいし
2365,4282,チ○ポあるなし探検隊,ちまるぽあるなしたんけんたい
2366,1024,Child,ちゃいるど
2367,4950,チャッキー,ちゃっきー
2368,45843,チャットガール,ちゃっとがーる
2369,3966,チャレンジ企画,ちゃれんじきかく
2370,3703,チャレンジャー,ちゃれんじゃー
2371,5833,中専,ちゅうせん
2372,5772,チュウボウ,ちゅうぼう
2373,3680,厨房,ちゅうぼう
2374,4998,チュッ,ちゅっ
2375,5226,チュッパチャプス,ちゅっぱちゃぷす
2376,5416,☆Chupa☆,ちゅぱ
2377,66594,チュンペイ,ちゅんぺい
2378,5177,超→,ちょう
2379,4429,超解禁企画,ちょうかいきんきかく
2380,1615,超過激ビデオ,ちょうかげきびでお
2381,3779,調教倶楽部,ちょうきょうくらぶ
2382,4908,調教少女,ちょうきょうしょうじょ
2383,2872,調査室,ちょうさしつ
2384,3885,張宿,ちょうしゅく
2385,4334,頂点,ちょうてん
2386,302277,超敗北,ちょうはいぼく
2387,46433,超林堂,ちょうりんどう
2388,4724,直販企画,ちょくはんきかく
2389,5128,直輸入,ちょくゆにゅう
2390,4693,チョチョリーナ,ちょちょりーな
2391,5048,チョビエロ,ちょびえろ
2392,40487,CHoBitcH,ちょびっち
2393,4694,チョメハメ,ちょめはめ
2394,4250,チョンボラス,ちょんぼらす
2395,1682,CHALK FIRE,ちょーくふぁいあー
2396,4110,チラリーマン,ちらりーまん
2397,6541,痴ロモン/妄想族,ちろもんもうそうぞく
2398,5784,チロリン♪,ちろりん
2399,5144,チンカ,ちんか
2400,3982,珍獣,ちんじゅう
2401,40388,ちんちんVR,ちんちんぶいあーる
2402,300776,椿鳳院,ちんぽういん
2403,307874,椿鳳院 VR,ちんぽういんぶいあーる
2404,4767,チンポ狩り,ちんぽがり
2405,1023,cheese,ちーず
2406,45467,チーム川崎,ちーむかわさき
2407,6501,teamZERO,ちーむぜろ
2408,4481,チームパイレックス,ちーむぱいれっくす
2409,4464,追跡者,ついせきしゃ
2410,1386,ツイン ヘッド,ついんへっど
2411,301586,通勤快速,つうきんかいそく
2412,3439,通信販売物,つうしんはんばいぶつ
2413,4465,土蜘蛛,つちぐも
2414,45637,つちのこ映像,つちのこえいぞう
2415,45961,つちのこシンデレラ,つちのこしんでれら
2416,1608,唾,つば
2417,46499,TSUBAKI,つばき
2418,46656,唾鬼,つばき
2419,30659,翼宿,つばさやど
2420,5618,蕾,つぼみ
2422,4885,妻姦,つまかん
2423,5812,妻狩教,つまがりきょう
2424,4960,妻中,つまちゅう
2425,4459,妻味喰い,つまみぐい
2426,6553,tuma-model/妄想族,つまもでるもうそうぞく
2427,4013,妻乱,つまらん
2428,5616,Tree,つりー
2429,45424,鶴亀ドラゴンズ,つるかめどらごんず
2430,5850,ツルペタ,つるぺた
2431,5178,鶴萬,つるまん
2432,3265,つるまん,つるまん
2433,46593,ツーベース,つーべーす
2434,66424,ティターンズ,てぃたーんず
2435,2050,ティッカー,てぃっかー
2436,45331,ティファ・コーポレーション,てぃふぁこーぽれーしょん
2437,1157,TRH,てぃーあーるえっち
2438,40178,TMクリエイト,てぃーえむくりえいと
2439,1154,TM JACK,てぃーえむじゃっく
2440,5875,TLL,てぃーえるえる
2441,5900,TAJL,てぃーえーじぇいえる
2442,1843,TOA,てぃーおーえー
2443,46600,TGIRLS,てぃーがーるず
2444,1156,TQH,てぃーきゅーえっち
2445,1001,（TQT）,てぃーきゅーてぃー
2446,2616,Tコンテンツ,てぃーこんてんつ
2447,4478,TC RUSH,てぃーしーらっしゅ
2448,1842,T-JO,てぃーじぇいおー
2449,5273,TGO,てぃーじーおー
2450,2358,TGQ,てぃーじーきゅー
2451,46215,ティーズ,てぃーず
2452,1162,TZG,てぃーぜっとじー
2453,5274,TZ Video,てぃーぜっとびでお
2454,6674,ティーチャー/妄想族,てぃーちゃーもうそうぞく
2455,4790,ティーバ,てぃーば
2456,5117,TBF,てぃーびーえふ
2457,4951,ティーム,てぃーむ
2458,5145,ティーワイ,てぃーわい
2459,1161,TY-Extra,てぃーわいえくすとら
2460,3806,ティーン企画,てぃーんきかく
2461,3872,ティーンズ,てぃーんず
2462,46018,TEEN’S CANDY,てぃーんずきゃんでぃ
2463,3757,TEEN BEST VIDEO,てぃーんべすとびでお
2464,2049,テイク パック,ていくぱっく
2465,2323,帝国映像,ていこくえいぞう
2466,6466,帝国映像社,ていこくえいぞうしゃ
2467,30654,帝国出版,ていこくしゅっぱん
2468,5409,低燃費,ていねんぴ
2469,1616,剃毛Japanese,ていもうじゃぱにーず
2470,2412,テキストクイーン,てきすとくいーん
2471,1153,TEXTURE,てくすちゃ
2472,1391,テクニック ゼット,てくにっくぜっと
2473,46155,テクノブレイク,てくのぶれいく
2474,4625,テコキング,てこきんぐ
2475,2357,test,てすと
2476,5798,テスト,てすと
2477,4603,鉄姦マニア,てっかんまにあ
2478,46643,徹底攻略VR,てっていこうりゃくぶいあーる
2479,6522,TEPPAN,てっぱん
2480,46637,TEPPAN VR,てっぱんぶいあーる
2481,3714,手のひらサイズ,てのひらさいず
2482,2451,手はじめ！,てはじめ
2483,4283,テラマック,てらまっく
2484,1159,TV quest,てれびくえすと
2485,46667,1059.tokyo,てんごくどっととうきょう
2486,5580,天照様,てんしょうさま
2487,5611,天真爛漫,てんしんらんまん
2488,6629,天真乱マン/HERO,てんしんらんまんひーろー
2489,5154,天寿,てんじゅ
2490,2770,天晴FUJIYAMA,てんせいふじやま
2491,307875,テンダー,てんだー
2492,300283,天女X,てんにょえっくす
2493,2413,天然BODY,てんねんぼでぃ
2494,4791,テンビー,てんびー
2495,5399,テンファー,てんふぁー
2496,5049,テンポズ,てんぽず
2497,6582,天/妄想族,てんもうそうぞく
2498,4060,天和,てんわ
2499,6543,出会い厨/妄想族,であいちゅうもうそうぞく
2500,5036,DV-JAPAN,でぃう゛ぃじゃぱん
2501,1389,ディスコ,でぃすこ
2502,46500,DICKY,でぃっきー
2503,1036,DIDDLER QUIDDITY,でぃっどらーくわうでぃてぃ
2504,2617,Dimension,でぃめんしょん
2505,40574,ディレクターズ,でぃれくたーず
2506,46222,DIY,でぃーあいわい
2507,6029,DIVA/妄想族,でぃーう゛ぁもうそうぞく
2508,6387,DMMオリジナル,でぃーえむえむおりじなる
2509,6459,DOT/妄想族,でぃーおーてぃーもうそうぞく
2510,1694,DQE,でぃーきゅーいー
2511,5186,DK,でぃーけい
2512,46279,DKG,でぃーけーじー
2513,6485,D☆Collection,でぃーこれくしょん
2514,5135,DCタイプ,でぃーしーたいぷ
2515,1693,DP,でぃーぴー
2516,4314,ディープインパクツ,でぃーぷいんぱくつ
2517,40003,ディープス,でぃーぷす
2518,3752,Deep Peaple,でぃーぷぴーぷる
2519,1388,ディープ フライ,でぃーぷふらい
2520,302872,deep/妄想族,でぃーぷもうそうぞく
2521,1696,DUD,でぃーゆーでぃー
2522,5069,デイク,でいく
2523,1390,デイフラワー,でいふらわー
2524,6470,デヴィ,でう゛ぃえまにえる
2525,4482,デカチン,でかちん
2526,2941,DekaTin Jack,でかちんじゃっく
2527,4251,デカパイン,でかぱいん
2528,46633,DEKAN,でかん
2529,1392,デコイ バンク,でこいばんく
2530,5286,凸凹企画,でこぼこきかく
2531,2749,DIGITAL,でじたる
2532,45059,デジタルアーク,でじたるあーく
2533,66161,デジタル・クライス,でじたるくらいす
2534,5095,デジタルビデオ,でじたるびでお
2535,3780,デジネット,でじねっと
2536,5430,でじ婆,でじば
2537,4301,デジMAX,でじまっくす
2538,45590,デジワークス,でじわーくす
2539,45542,Desir,でじーる
2540,4099,DEATH MARKET,ですまーけっと
2541,5799,デスラー,ですらー
2542,2851,DEAD END,でっとえんど
2543,4351,デッドスペース,でっどすぺーす
2544,30660,DEAD特攻隊,でっどとっこうたい
2545,4393,出歯亀,でばがめ
2546,2362,デビル,でびる
2547,4111,デビル映像,でびるえいぞう
2548,46300,DevilsFILM,でびるずふぃるむ
2549,5122,デフ,でふ
2550,2052,デフォルト,でふぉると
2551,66375,DEFRAG,でふらぐ
2552,6497,デモンズ/妄想族,でもんずもうそうぞく
2553,5459,DUU,でゅう
2554,4880,デュラス,でゅらす
2555,6417,DX/エマニエル,でらっくすえまにえる
2556,2053,デラックス ユナイト,でらっくすゆないと
2557,46569,電影ガール,でんえいがーる
2558,3022,電撃通信,でんげきつうしん
2559,5309,電撃FUN,でんげきふぁん
2560,4546,電車男,でんしゃおとこ
2561,1394,デンジャラスクイーン,でんじゃらすくいーん
2562,2396,デンジャラスセックス,でんじゃらすせっくす
2563,4729,DANGEROUS view,でんじゃらすびゅー
2564,5107,電鉄会,でんてつかい
2565,4231,殿堂入り,でんどういり
2566,301560,電脳ラスプーチン,でんのうらすぷーちん
2567,4364,電MAX,でんまっくす
2568,1160,Two Sexual Idol,とぅせくしゃるあいどる
2569,5658,Truth,とぅるーす
2570,1396,トゥワード,とぅわーど
2571,1155,TOWAY,とぅーうぇい
2572,45318,To-MAX,とぅーまっくす
2573,2570,東Q enter prise,とうきゅーえんたーぷらいす
2574,1618,東京H,とうきょうえっち
2575,40169,東京音光,とうきょうおんこう
2576,4674,東京倶楽部,とうきょうくらぶ
2577,301494,東京恋人,とうきょうこいびと
2578,308669,東京恋人酔拳Prime,とうきょうこいびとすいけんぷらいむ
2579,5877,東京スペシャル,とうきょうすぺしゃる
2580,46024,東京ティンティン＋,とうきょうてぃんてぃんぷらす
2581,40467,TOKYO同人倶楽部,とうきょうどうじんくらぶ
2582,300115,TOKYODOLL.tv,とうきょうどーる
2583,6303,東京マニGUN’S,とうきょうまにがんず
2584,2910,東経スポーツ,とうけいすぽーつ
2585,6288,桃源郷,とうげんきょう
2586,2833,盗源郷,とうげんきょう
2588,3983,投稿推進協会,とうこうすいしんきょうかい
2589,3918,投稿日本,とうこうにっぽん
2590,3276,投稿ビデオファン,とうこうびでおふぁん
2591,5202,投稿ファンライフ,とうこうふぁんらいふ
2592,5679,盗魂,とうこん
2593,3768,盗撮ガイド,とうさつがいど
2594,4547,盗撮車,とうさつしゃ
2595,5081,盗撮出版,とうさつしゅっぱん
2596,3683,盗撮商会,とうさつしょうかい
2597,3919,盗撮女王,とうさつじょおう
2598,4935,盗撮宣言,とうさつせんげん
2599,3742,盗撮専門調査研究会,とうさつせんもんちょうさけんきゅうかい
2600,4365,盗撮専門ビデオ,とうさつせんもんびでお
2601,3795,盗撮隊,とうさつたい
2603,45320,盗撮天国,とうさつてんごく
2604,4020,盗撮堂,とうさつどう
2605,5463,盗撮ネット,とうさつねっと
2606,3023,盗撮ネットワーク,とうさつねっとわーく
2607,6633,盗撮バンバン/妄想族,とうさつばんばんもうそうぞく
2608,4232,盗撮非常勤英語教師,とうさつひじょうきんえいごきょうし
2609,4430,盗撮姫,とうさつひめ
2610,6645,盗撮B組/妄想族,とうさつびーぐみもうそうぞく
2611,5763,盗撮本舗,とうさつほんぽ
2612,3984,盗撮マニアグループ,とうさつまにあぐるーぷ
2613,4061,盗撮マン,とうさつまん
2614,300473,盗撮野郎Aチーム,とうさつやろうえーちーむ
2615,4431,闘熟,とうじゅく
2616,4130,盗専,とうせん
2617,6357,盗族/妄想族,とうぞくもうそうぞく
2618,5155,盗犯企画,とうはんきかく
2619,30655,東洋プランニング,とうようぷらんにんぐ
2620,6529,特撮連合,とくさつれんごう
2621,3985,特攻隊,とっこうたい
2622,1399,トップクラス,とっぷくらす
2623,4872,TOP VIEW,とっぷびゅー
2624,45571,トップマーシャル,とっぷまーしゃる
2625,4910,トツギーノ,とつぎーの
2626,3920,突撃！素人ハンター,とつげきしろうとはんたー
2627,3852,突撃歩兵隊,とつげきほへいたい
2628,5746,突入汁,とつにゅうじる
2629,4519,等々力企画,とどろききかく
2630,5775,殿,との
2631,40382,トパーズ,とぱーず
2632,5795,トビラ,とびら
2633,60742,TOMATO,とまと
2634,5206,富蔵,とみぞう
2635,45339,豊彦,とよひこ
2636,40042,トライハート,とらいはーと
2637,45476,虎堂,とらっど
2638,5464,トラニー,とらにー
2639,46744,トラブルピーチ,とらぶるぴーち
2640,46422,虎丸 フェッチ,とらまるふぇっち
2641,4835,TRANS CLUB,とらんすくらぶ
2642,2056,トランスファーマー,とらんすふぁーまー
2643,1158,TRIVIAL RISK,とりう゛ぃあるりすく
2644,60459,トリコ,とりこ
2645,5806,虜,とりこ
2646,46406,TRIPLE H,とりぷるえいち
2647,4179,トリプルSEX,とりぷるせっくす
2648,4402,BBB,とりぷるびー
2649,1401,トリプル ワン,とりぷるわん
2650,301187,トリメ,とりめ
2651,46034,トルネードピクチャー,とるねーどぴくちゃー
2652,4342,True,とるー
2653,4479,TRAIN マスター,とれいんますたー
2654,5123,トーシロ企画,とーしろきかく
2655,40041,TMA,とーたるめでぃあえーじぇんしー
2656,4539,トール,とーる
2657,5346,ドインラン,どいんらん
2658,2054,ドゥ ホット！,どぅほっと
2659,302085,同人AV倶楽部/妄想族,どうじんえーぶいくらぶもうそうぞく
2660,46158,同人会アパート,どうじんかいあぱーと
2661,4751,同性愛企画,どうせいあいきかく
2662,5156,同性愛者調査委員会,どうせいあいしゃちょうさいいんかい
2663,3743,童貞図鑑,どうていずかん
2664,4604,童貞テロリスト,どうていてろりすと
2665,3717,童貞ハンター,どうていはんたー
2666,5684,DokiDoki,どきどき
2667,4650,ドキュン,どきゅん
2668,5685,ドキンちゃん,どきんちゃん
2669,40453,毒宴会,どくえんかい
2670,1397,ドクターエロス,どくたーえろす
2671,4483,どくだみ,どくだみ
2672,6465,読モ,どくも
2673,6118,土偶,どぐう
2674,1398,ドグマ,どぐま
2675,2575,ど素人,どしろうと
2676,4446,ド素人結社,どしろうとけっしゃ
2677,6590,ド熟女キングダム！！,どじゅくじょきんぐだむ
2678,6518,Doスケベ/妄想族,どすけべもうそうぞく
2679,4510,ドズル出版,どずるしゅっぱん
2680,5491,ドッキリクイズ,どっきりくいず
2681,5446,ドッキングワンダーランド,どっきんぐわんだーらんど
2682,6716,DOC,どっく
2683,303191,.WorKs/FALENO TUBE,どっとわーくすふぁれのちゅーぶ
2684,4565,ドドイツ,どどいつ
2685,6696,ドバドバ大作戦/エマニエル,どばどばだいさくせんえまにえる
2686,1400,ドライブウェイ,どらいぶうぇい
2687,6663,ドラエロ,どらえろ
2688,4595,ドラゴン,どらごん
2689,45319,龍谷 Dragon Valley,どらごんばれー
2690,5146,ドラゴンパワーズ,どらごんぱわーず
2691,5196,ドラゴンファック,どらごんふぁっく
2692,46307,ドラマ「人妻」本当にあったHな話,どらまひとづまほんとうにあったえっちなはなし
2693,6739,ドラマポルノ,どらまぽるの
2694,5523,DOLLY,どりぃ
2695,6665,DORIDORI,どりどり
2696,5538,ドリーム,どりーむ
2697,4284,ドリーム出版,どりーむしゅっぱん
2698,4415,ドリームジャパン,どりーむじゃぱん
2699,45017,ドリームステージ,どりーむすてーじ
2700,40025,ドリームチケット,どりーむちけっと
2701,304510,ドルフィンキック,どるふぃんきっく
2702,5124,ドレイン,どれいん
2703,1402,ドロップショット,どろっぷしょっぷ
2704,308040,泥棒猫/エマニエル,どろぼうねこえまにえる
2705,40591,＃DOEDOLLS,どーどるず
2706,5110,DO-YO★,どーよ
2707,5637,NAI,ない
2708,1095,Nice-Nelly,ないすねりー
2709,3950,無い乳は振れない,ないちちはふれない
2710,4939,Night,ないと
2711,1403,ナイト,ないと
2712,300405,ナイル/妄想族,ないるもうそうぞく
2713,4808,中嶋興業,なかじまこうぎょう
2714,30653,中出し隊,なかだしたい
2715,4602,中出しMAX,なかだしまっくす
2716,5596,中ダシ屋,なかだしや
2717,4898,ナカダシーノ,なかだしーの
2718,5209,ナカダジスタ,なかだじすた
2719,3682,中出組,なかでぐみ
2720,4197,中のぬくもり,なかのぬくもり
2721,4773,中●生限定,なかまるせいげんてい
2722,301816,中村家系,なかむらいえけい
2723,301212,中目黒人妻メンズエステ,なかめぐろひとづまめんずえすて
2724,45249,ながえスタイル,ながえすたいる
2725,3886,長瀬屋,ながせや
2726,40418,NAGIRA,なぎら
2727,5817,和み,なごみ
2728,1404,ナジ,なじ
2729,2433,ナスティーピクチャー,なすてぃぴくちゃー
2730,40447,ナタリー文庫,なたりーぶんこ
2731,4899,ナチュラルX,なちゅらるえっくす
2732,4775,ナチュラルエムツー,なちゅらるえむつー
2733,40001,ナチュラルハイ,なちゅらるはい
2734,4075,ナチュラルパイパン,なちゅらるぱいぱん
2735,6511,natural film/妄想族,なちゅらるふぃるむもうそうぞく
2736,5096,ナックル,なっくる
2737,45216,なでしこ,なでしこ
2738,6302,名無しさん,ななしさん
2739,4643,NANIWA,なにわ
2740,45048,なにわ書店,なにわしょてん
2741,1774,NAHARA,なはら
2742,3824,生映像,なまえいぞう
2743,6648,生貝/妄想族,なまがいもうそうぞく
2744,4090,生強姦,なまごうかん
2745,4163,生ダイスキ,なまだいすき
2746,5702,ナマダシ,なまだし
2747,5057,生注入,なまちゅうにゅう
2748,5676,ナマヅマ,なまづま
2749,4723,生撮り,なまどり
2750,306170,なまなま,なまなま
2751,5512,生入中,なまにゅうちゅう
2752,5026,生発射,なまはっしゃ
2753,4496,生ハメ,なまはめ
2754,5078,生ハメ学園,なまはめがくえん
2755,301587,生ハメ素人ch,なまはめしろうとちゃんねる
2756,5574,舐猫,なめねこ
2757,3739,堕落者,ならくもの
2758,3853,縄師,なわし
2759,30692,縄の友社,なわのともしゃ
2760,5335,縄マニア,なわまにあ
2761,5466,No.10105,なんばー10105
2762,4285,ナンパ王,なんぱおう
2763,4660,ナンパ★王,なんぱおう
2764,4484,ナンパ企画,なんぱきかく
2765,4416,ナンパキング,なんぱきんぐ
2766,3162,ナンパ師,なんぱし
2767,6761,軟派舎/妄想族,なんぱしゃもうそうぞく
2768,5197,ナンパジスタ,なんぱじすた
2769,4738,ナンパジョイワールド,なんぱじょいわーるど
2770,3668,ナンパハッスル,なんぱはっする
2771,46213,ナンパHEAVEN,なんぱへぶん
2772,4823,ナンパ道,なんぱみち
2773,4911,ナンパーノ,なんぱーの
2774,4900,ニィー,にぃー
2775,300783,ニイハオサイコウ/妄想族,にいはおさいこうもうそうぞく
2776,300509,肉厚食堂/妄想族,にくあつしょくどうもうそうぞく
2777,300566,肉きゅんパラダイスVR,にくきゅんぱらだいすぶいあーる
2778,2316,肉Q王,にくきゅーおう
2779,3718,肉体美研究会,にくたいびけんきゅうかい
2780,5767,肉壷,にくつぼ
2781,46678,肉盛,にくもり
2782,5818,ニコハメバリュー,にこはめばりゅー
2783,2532,西,にし
2784,40416,西新宿マッサージ本舗,にししんじゅくまっさーじほんぽ
2785,46516,西七条円交倶楽部,にしななじょうえんこうくらぶ
2786,4135,21世紀WORLD,にじゅういっせいきわーるど
2787,5800,20世紀映像,にじゅっせいきえいぞう
2788,5359,日本非倫理機構,にちじょうひりんりきこう
2789,5384,日米記録,にちべいきろく
2790,5819,NIX グループ,にっくすぐるーぷ
2791,5392,NIPPON VICTORY,にっぽんびくとりー
2792,46648,日本近代ロマン書房,にほんきんだんろまんしょぼう
2793,46691,日本藝術浪漫文庫,にほんげいじゅつろまんぶんこ
2794,46659,日本橋映像,にほんばしえいぞう
2795,3986,日本美人家庭教師協会,にほんびじんかていきょうしきょうかい
2796,3854,日本薬物振興会,にほんやくぶつしんこうかい
2797,5147,にゃん2,にゃん2
2798,5548,にゃんにゃん,にゃんにゃん
2799,5108,乳魂,にゅうこん
2800,5496,New Dark World,にゅうだーくわーるど
2801,5752,NEW BOOM,にゅうぶーむ
2802,2066,にゅるる,にゅるる
2803,4405,NEW AGE QUEST,にゅーえいじくえすと
2804,45887,new girl,にゅーがーる
2805,4848,ニュークエスト,にゅーくえすと
2806,5085,new quest,にゅーくえすと
2807,1093,newsy,にゅーしー
2808,301579,ニュージェネ,にゅーじぇね
2809,1407,ニュース,にゅーす
2810,5781,ニューズ,にゅーず
2811,4076,ニューハーフQueen,にゅーはーふくいーん
2812,3002,NewHalf Sensation,にゅーはーふせんせーしょん
2813,4681,newface,にゅーふぇいす
2814,5347,ニューボックス,にゅーぼっくす
2815,5840,尿,にょう
2816,5452,尿KENSA,にょうけんさ
2817,4859,尿素,にょうそ
2818,5738,女群,にょぐん
2819,45531,女体探究凌辱研究所,にょたいたんきゅうりょうじょくけんきゅうじょ
2820,1094,NEYRAL,にらる
2821,4804,NIRVANA,にるう゛ぁーな
2822,45455,人間考察,にんげんこうさつ
2823,4827,妊娠,にんしん
2824,3744,妊娠企画,にんしんきかく
2825,300546,にーてんご,にーてんご
2826,6558,2.8次元/妄想族,にーてんはちじげんもうそうぞく
2827,6757,ヌキサシリーグ/妄想族,ぬきさしりーぐもうそうぞく
2828,46375,ヌキ族,ぬきぞく
2829,6461,抜玉,ぬきだま
2830,4566,ヌキパラ,ぬきぱら
2831,5334,盗人貌,ぬすっとがお
2832,4166,盗KING,ぬすみきんぐ
2833,2444,ヌッキンブラザーズ,ぬっきんぶらざーず
2834,4315,ぬぽぬぽ探検隊,ぬぽぬぽたんけんたい
2835,5360,濡艶,ぬれえん
2836,5310,濡れ専科,ぬれせんか
2837,6407,濡壺/妄想族,ぬれつぼもうそうぞく
2838,4762,NUDYS,ぬーでぃーず
2839,1098,nude D.J,ぬーどでぃーじぇい
2840,1786,NUVO,ぬーぼ
2841,1778,Neanderthal,ねあんでるたーる
2842,46429,ネイビー,ねいびー
2843,3156,NAVY BLUE,ねいびーぶるー
2844,4582,NEO ATLAS,ねおあとらす
2845,5528,ネオ・セクシャル・ユナイデット,ねおせくしゃるゆないでっと
2846,1408,ネオTOKYO,ねおとうきょう
2847,40550,NEONEO☆素人,ねおねおしろうと
2848,302499,ネクスト,ねくすと
2849,66556,NEXT INNOVATION,ねくすといのべーしょん
2850,45457,NEXT GROUP,ねくすとぐるーぷ
2851,1409,ネクスト ゾーン,ねくすとぞーん
2852,4815,negro,ねぐろ
2853,5595,ネグロイド,ねぐろいど
2854,5847,ネコtoタチ,ねことたち
2855,6613,ねこぶくろ/HERO,ねこぶくろひーろー
2856,2071,ネスコ,ねすこ
2857,2397,熱狂商店,ねっきょうしょうてん
2858,1782,NEX,ねっくす
2859,5634,熱帯夜,ねったいや
2860,4739,ネットサルベージ,ねっとさるべーじ
2861,3137,ネット少女,ねっとしょうじょ
2862,2681,ネットでQ,ねっとできゅー
2863,2942,Net Files,ねっとふぁいるず
2864,2752,Net Bomber,ねっとぼんばー
2865,3807,ネットリ研究所,ねっとりけんきゅうしょ
2866,302314,ねっとりフリックス,ねっとりふりっくす
2867,3283,涅槃,ねはん
2868,3756,眠り姦,ねむりかん
2869,3690,眠り姫,ねむりひめ
2870,3809,ノアザミ,のあざみ
2871,3967,ノイエ,のいえ
2872,1412,ノウ ハウ,のうはう
2873,4100,nozoki club,のぞきくらぶ
2874,2534,覗き場,のぞきば
2875,6260,のぞき見マウス,のぞきみまうす
2876,4828,覗き屋,のぞきや
2877,3948,覗きや,のぞきや
2878,4567,のぞKING,のぞきんぐ
2879,6726,信長/エマニエル,のぶながえまにえる
2880,4803,信長ファクトリー,のぶながふぁくとりー
2881,5368,Norplant,のるぷらんと
2882,45281,NON,のん
2883,2789,NoID,のーあいでぃー
2884,301938,ノースキンズ,のーすきんず
2885,60864,Nobrand,のーぶらんど
2886,4436,NO MOSAIC FACTRY,のーもざいくふぁくとりー
2887,3840,ノーレーベル,のーれーべる
2888,46360,ハイウェイスター,はいうぇいすたー
2889,6566,ハイカラ/妄想族,はいからもうそうぞく
2890,3855,廃棄物,はいきぶつ
2891,2414,High-級Black,はいきゅうぶらっく
2892,1419,ハイ クォリティー,はいくぉりてぃー
2893,5299,ハイジャックインターナショナル,はいじゃっくいんたーなしょなる
2894,4252,ハイスクールガール,はいすくーるがーる
2895,4216,ハイスクールノート,はいすくーるのーと
2896,3841,ハイスクールマニア,はいすくーるまにあ
2897,302338,HIGH SPEC,はいすぺっく
2898,6366,排泄菊門会,はいせつきくもんかい
2899,5070,ハイチューン,はいちゅーん
2900,3685,背徳と原罪,はいとくとげんざい
2901,4793,ハイネクストX,はいねくすとえっくす
2902,4837,HYPER240,はいぱー240
2903,4274,HYPER JAM,はいぱーじゃむ
2904,1064,HYPER女子校生,はいぱーじょしこうせい
2905,2387,ハイパーミックス,はいぱーみっくす
2906,46258,ハイヒール,はいひーる
2907,5227,ハイビジョンTV,はいびじょんてれび
2908,4740,ハイビーム,はいびーむ
2909,6770,HYBRID映像/妄想族,はいぶりっどえいぞうもうそうぞく
2910,5071,ハイマン,はいまん
2911,1420,ハイ ライト,はいらいと
2912,46599,ハイライト,はいらいと
2913,46549,HIND,はいんど
2914,5262,覇王,はおう
2915,3358,破瓜,はか
2916,5386,儚い愛,はかないあい
2917,3686,迫害マニア,はくがいまにあ
2918,45466,白水力事務所,はくすいりきじむしょ
2919,2082,ハグ ワークス,はぐわーくす
2920,3758,ハシシ,はしし
2921,3917,恥液娘,はじえきむすめ
2922,40147,はじめ企画,はじめきかく
2923,300585,初めてのAV出演,はじめてのえーぶいしゅつえん
2924,2320,ハジライ,はじらい
2925,46204,HUSTLER（ハスラー）,はすらー
2926,46230,ハスラー2,はすらーつー
2927,301566,86チャンネル,はちろくちゃんねる
2928,3785,発禁記録,はっきんきろく
2929,4265,発見！新快感,はっけんしんかいかん
2930,4448,ハッピネス,はっぴねす
2931,5432,ハッピー,はっぴー
2932,2539,ハッピーエレメント,はっぴーえれめんと
2933,60849,Happy企画,はっぴーきかく
2934,3810,はっぴー企画,はっぴーきかく
2935,4985,初公開,はつこうかい
2936,30651,初撮り,はつどり
2937,5607,HATSUDORI,はつどり
2938,5614,初物ジャンキー,はつものじゃんきー
2939,6448,はないちもんめ,はないちもんめ
2940,4087,花園倶楽部,はなぞのくらぶ
2941,6748,花と蜜,はなとみつ
2942,4392,華の熟女,はなのじゅくじょ
2943,45337,HMJM,はまじむ
2944,4003,ハメ王,はめおう
2945,4999,ハメ心企画,はめごころきかく
2946,5703,ハメ熟,はめじゅく
2947,300660,はめちゃん。,はめちゃん
2948,3254,HAMEX,はめっくす
2949,4596,ハメ撮り隊,はめどりたい
2950,46488,ハメドリネットワーク,はめどりねっとわーく
2951,3704,ハメ撮りマニア,はめどりまにあ
2952,4716,ハメMAX,はめまっくす
2953,4004,ハメ屋,はめや
2954,4217,ハメルーン,はめるーん
2955,301524,ハメログ,はめろぐ
2956,40072,ハヤブサ,はやぶさ
2957,4012,原宿倶楽部,はらじゅくくらぶ
2958,304550,ハラスメント,はらすめんと
2959,2090,ハラン,はらん
2960,6359,ハリケーン,はりけーん
2961,5453,遥,はるか
2962,30676,ハレル屋,はれるや
2963,5479,ハレンチ,はれんち
2964,300539,HALENTINO/妄想族,はれんちのもうそうぞく
2965,301931,hawaii,はわい
2966,1435,ハワイアン,はわいあん
2967,4548,犯,はん
2968,4703,反教育ネットワーク,はんきょういくねっとわーく
2969,4198,犯罪映像,はんざいえいぞう
2970,4266,犯罪心理,はんざいしんり
2971,5179,反社会結社,はんしゃかいけっしゃ
2972,3988,半熟,はんじゅく
2973,2455,繁盛ビデオ,はんじょうびでお
2974,46259,HANZ,はんず
2975,5311,半蔵ビデオ,はんぞうびでお
2976,45287,Hunter,はんたー
2977,4370,Hunter X,はんたーえっくす
2978,5113,HUNTER企画,はんたーきかく
